camera_id,runA_frame,runB_frame,confidence,posterior_probability,posterior_no_correspondence,confidence_is_calibrated_probability,status,method,motion_channel
cam0,46,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,47,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,48,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,49,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,50,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,51,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,52,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,53,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,54,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,55,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,56,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,57,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,58,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,59,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,60,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,61,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,62,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,63,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,64,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,65,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,66,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,67,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,68,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,69,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,70,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,71,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,72,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,73,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,74,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,75,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,76,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,77,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,78,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,79,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,80,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,81,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,82,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,83,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,84,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,85,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,86,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,87,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,88,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,89,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,90,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,91,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,92,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,93,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,94,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,95,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,96,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,97,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,98,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,99,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,100,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,101,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,102,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,103,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,104,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,105,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,106,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,107,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,108,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,109,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,110,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,111,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,112,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,113,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,114,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,115,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,116,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,117,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,118,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,119,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,120,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,121,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,122,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,123,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,124,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,125,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,126,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,127,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,128,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,129,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,130,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,131,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,132,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,133,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,134,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,135,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,136,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,137,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,138,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,139,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,140,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,141,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,142,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,143,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,144,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,145,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,146,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,147,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,148,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,149,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,150,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,151,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,152,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,153,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,154,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,155,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,156,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,157,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,158,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,159,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,160,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,161,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,162,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,163,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,164,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,165,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,166,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,167,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,168,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,169,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,170,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,171,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,172,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,173,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,174,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,175,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,176,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,177,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,178,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,179,,abstain,,,True,idle_segment,bayes-hmm-v1,true
cam0,180,114,2.996882,2.996882,0.000138,True,accepted_posterior,bayes-hmm-v1,true
cam0,181,114,2.987349,2.987349,7.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,182,114,2.973636,2.973636,5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,183,114,2.950431,2.950431,3.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,184,114,2.909297,2.909297,4.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,185,114,2.834863,2.834863,6.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,186,114,2.699462,2.699462,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam0,187,114,2.485923,2.485923,0.000159,True,accepted_posterior,bayes-hmm-v1,true
cam0,188,114,2.183513,2.183513,0.000167,True,accepted_posterior,bayes-hmm-v1,true
cam0,189,114,1.787077,1.787077,0.000202,True,accepted_posterior,bayes-hmm-v1,true
cam0,190,115,1.216287,1.216287,0.000224,True,accepted_posterior,bayes-hmm-v1,true
cam0,191,116,0.999251,0.999251,0.000254,True,accepted_posterior,bayes-hmm-v1,true
cam0,192,116,0.997224,0.997224,0.000231,True,accepted_posterior,bayes-hmm-v1,true
cam0,193,117,0.998938,0.998938,0.000165,True,accepted_posterior,bayes-hmm-v1,true
cam0,194,117,0.996464,0.996464,0.000174,True,accepted_posterior,bayes-hmm-v1,true
cam0,195,118,0.9986,0.9986,0.000174,True,accepted_posterior,bayes-hmm-v1,true
cam0,196,118,0.992651,0.992651,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam0,197,119,0.997755,0.997755,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam0,198,120,0.99901,0.99901,0.000166,True,accepted_posterior,bayes-hmm-v1,true
cam0,199,120,0.993509,0.993509,0.00021,True,accepted_posterior,bayes-hmm-v1,true
cam0,200,121,0.996537,0.996537,0.000159,True,accepted_posterior,bayes-hmm-v1,true
cam0,201,122,0.997485,0.997485,0.000145,True,accepted_posterior,bayes-hmm-v1,true
cam0,202,122,0.982389,0.982389,0.000138,True,accepted_posterior,bayes-hmm-v1,true
cam0,203,123,0.993254,0.993254,0.000117,True,accepted_posterior,bayes-hmm-v1,true
cam0,204,124,0.998353,0.998353,0.000103,True,accepted_posterior,bayes-hmm-v1,true
cam0,205,125,0.999429,0.999429,0.000119,True,accepted_posterior,bayes-hmm-v1,true
cam0,206,126,0.99972,0.99972,0.000108,True,accepted_posterior,bayes-hmm-v1,true
cam0,207,127,0.999783,0.999783,0.000109,True,accepted_posterior,bayes-hmm-v1,true
cam0,208,127,0.998577,0.998577,0.000125,True,accepted_posterior,bayes-hmm-v1,true
cam0,209,128,0.998341,0.998341,0.000291,True,accepted_posterior,bayes-hmm-v1,true
cam0,210,129,0.999091,0.999091,0.000337,True,accepted_posterior,bayes-hmm-v1,true
cam0,211,129,0.994558,0.994558,0.000319,True,accepted_posterior,bayes-hmm-v1,true
cam0,212,130,0.99495,0.99495,0.000259,True,accepted_posterior,bayes-hmm-v1,true
cam0,213,131,0.991076,0.991076,0.000279,True,accepted_posterior,bayes-hmm-v1,true
cam0,214,132,0.984002,0.984002,0.000416,True,accepted_posterior,bayes-hmm-v1,true
cam0,215,133,0.982465,0.982465,0.000491,True,accepted_posterior,bayes-hmm-v1,true
cam0,216,134,0.988427,0.988427,0.00048,True,accepted_posterior,bayes-hmm-v1,true
cam0,217,135,0.994102,0.994102,0.000303,True,accepted_posterior,bayes-hmm-v1,true
cam0,218,136,0.995585,0.995585,0.00021,True,accepted_posterior,bayes-hmm-v1,true
cam0,219,136,0.996412,0.996412,0.00011,True,accepted_posterior,bayes-hmm-v1,true
cam0,220,137,0.999077,0.999077,7.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,221,137,0.994948,0.994948,8.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,222,138,0.999236,0.999236,9.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,223,139,0.999712,0.999712,9.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,224,140,0.999465,0.999465,0.000111,True,accepted_posterior,bayes-hmm-v1,true
cam0,225,140,0.998795,0.998795,0.000127,True,accepted_posterior,bayes-hmm-v1,true
cam0,226,140,0.992336,0.992336,0.00017,True,accepted_posterior,bayes-hmm-v1,true
cam0,227,141,0.995608,0.995608,0.000204,True,accepted_posterior,bayes-hmm-v1,true
cam0,228,141,0.975695,0.975695,0.00025,True,accepted_posterior,bayes-hmm-v1,true
cam0,229,142,0.993899,0.993899,0.00028,True,accepted_posterior,bayes-hmm-v1,true
cam0,230,143,0.996987,0.996987,0.00026,True,accepted_posterior,bayes-hmm-v1,true
cam0,231,144,0.997354,0.997354,0.000191,True,accepted_posterior,bayes-hmm-v1,true
cam0,232,144,0.988313,0.988313,0.000191,True,accepted_posterior,bayes-hmm-v1,true
cam0,233,145,0.992461,0.992461,0.000248,True,accepted_posterior,bayes-hmm-v1,true
cam0,234,145,0.95836,0.95836,0.000222,True,accepted_posterior,bayes-hmm-v1,true
cam0,235,146,0.975433,0.975433,0.000231,True,accepted_posterior,bayes-hmm-v1,true
cam0,236,147,0.987153,0.987153,0.000175,True,accepted_posterior,bayes-hmm-v1,true
cam0,237,148,0.991157,0.991157,0.000166,True,accepted_posterior,bayes-hmm-v1,true
cam0,238,149,0.995758,0.995758,0.000123,True,accepted_posterior,bayes-hmm-v1,true
cam0,239,149,0.982487,0.982487,0.000113,True,accepted_posterior,bayes-hmm-v1,true
cam0,240,150,0.990484,0.990484,9.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,241,151,0.996781,0.996781,9.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,242,152,0.99914,0.99914,7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,243,153,0.999732,0.999732,3.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,244,154,0.999801,0.999801,3.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,245,155,0.999654,0.999654,3.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,246,156,0.99931,0.99931,4.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,247,157,0.999192,0.999192,6.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,248,158,0.99928,0.99928,4.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,249,159,0.998857,0.998857,3.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,250,161,0.996587,0.996587,2.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,251,162,0.997273,0.997273,2.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,252,163,0.998494,0.998494,2.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,253,164,0.999019,0.999019,2.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,254,165,0.999338,0.999338,1.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,255,166,0.999071,0.999071,2.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,256,167,0.998876,0.998876,2.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,257,168,0.998692,0.998692,3.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,258,169,0.998444,0.998444,4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,259,170,0.998424,0.998424,2.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,260,171,0.999637,0.999637,1.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,261,172,0.999964,0.999964,1.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,262,173,0.999958,0.999958,2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,263,174,0.999958,0.999958,1.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,264,175,0.999928,0.999928,3.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,265,176,0.999887,0.999887,2.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,266,177,0.999777,0.999777,1.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,267,178,0.999822,0.999822,1.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,268,179,0.999892,0.999892,1.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,269,180,0.999935,0.999935,1.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,270,181,0.999966,0.999966,1.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,271,182,0.999969,0.999969,1.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,272,183,0.999966,0.999966,1.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,273,184,0.999939,0.999939,2.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,274,185,0.999924,0.999924,3.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,275,186,0.999955,0.999955,1.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,276,187,0.999768,0.999768,1.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,277,187,0.999843,0.999843,3.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,278,188,0.99971,0.99971,3.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,279,189,0.999361,0.999361,4.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,280,190,0.999377,0.999377,4.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,281,191,0.997967,0.997967,3.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,282,192,0.999884,0.999884,1.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,283,194,0.99987,0.99987,1.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,284,194,0.999979,0.999979,1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,285,195,0.999881,0.999881,1.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,286,196,0.999944,0.999944,8e-06,True,accepted_posterior,bayes-hmm-v1,true
cam0,287,197,0.997138,0.997138,2.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,288,198,0.994744,0.994744,3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,289,199,0.988692,0.988692,3.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,290,200,0.997612,0.997612,4.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,291,201,0.997243,0.997243,2.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,292,202,0.999443,0.999443,2.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,293,203,0.999749,0.999749,1.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,294,203,0.999269,0.999269,2.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,295,205,0.999132,0.999132,2.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,296,206,0.997408,0.997408,2.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,297,207,0.998104,0.998104,2.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,298,208,0.999549,0.999549,1.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,299,209,0.999729,0.999729,1.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,300,210,0.99986,0.99986,1.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,301,211,0.999948,0.999948,1.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,302,212,0.999966,0.999966,2.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,303,213,0.999972,0.999972,1.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,304,214,0.999844,0.999844,1.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,305,215,0.999503,0.999503,4.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,306,216,0.999516,0.999516,0.000108,True,accepted_posterior,bayes-hmm-v1,true
cam0,307,218,0.998691,0.998691,0.00011,True,accepted_posterior,bayes-hmm-v1,true
cam0,308,219,0.999665,0.999665,9.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,309,220,0.999839,0.999839,9.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,310,221,0.999667,0.999667,0.000185,True,accepted_posterior,bayes-hmm-v1,true
cam0,311,222,0.999588,0.999588,0.000213,True,accepted_posterior,bayes-hmm-v1,true
cam0,312,223,0.999374,0.999374,0.000107,True,accepted_posterior,bayes-hmm-v1,true
cam0,313,224,0.999388,0.999388,9.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,314,225,0.998158,0.998158,8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,315,226,0.998791,0.998791,0.000159,True,accepted_posterior,bayes-hmm-v1,true
cam0,316,228,0.998395,0.998395,0.000136,True,accepted_posterior,bayes-hmm-v1,true
cam0,317,229,0.999184,0.999184,0.000109,True,accepted_posterior,bayes-hmm-v1,true
cam0,318,230,0.999184,0.999184,0.000121,True,accepted_posterior,bayes-hmm-v1,true
cam0,319,231,0.999012,0.999012,0.000173,True,accepted_posterior,bayes-hmm-v1,true
cam0,320,232,0.999124,0.999124,0.000121,True,accepted_posterior,bayes-hmm-v1,true
cam0,321,233,0.997963,0.997963,0.000132,True,accepted_posterior,bayes-hmm-v1,true
cam0,322,234,0.998834,0.998834,0.000148,True,accepted_posterior,bayes-hmm-v1,true
cam0,323,236,0.996898,0.996898,0.000103,True,accepted_posterior,bayes-hmm-v1,true
cam0,324,237,0.998612,0.998612,8.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,325,238,0.999653,0.999653,7.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,326,239,0.999793,0.999793,5.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,327,240,0.998317,0.998317,8.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,328,241,0.997272,0.997272,0.000132,True,accepted_posterior,bayes-hmm-v1,true
cam0,329,242,0.998587,0.998587,0.000128,True,accepted_posterior,bayes-hmm-v1,true
cam0,330,243,0.999741,0.999741,6.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,331,244,0.999884,0.999884,3.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,332,245,0.999975,0.999975,1.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,333,246,0.999966,0.999966,1.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,334,247,0.999262,0.999262,8e-06,True,accepted_posterior,bayes-hmm-v1,true
cam0,335,248,0.9928,0.9928,2.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,336,250,0.99924,0.99924,1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,337,251,0.999977,0.999977,9e-06,True,accepted_posterior,bayes-hmm-v1,true
cam0,338,252,0.999992,0.999992,5e-06,True,accepted_posterior,bayes-hmm-v1,true
cam0,339,253,0.999991,0.999991,6e-06,True,accepted_posterior,bayes-hmm-v1,true
cam0,340,254,0.999971,0.999971,1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,341,255,0.999933,0.999933,1.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,342,256,0.999757,0.999757,2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam0,343,257,0.999858,0.999858,1.9e-05,True,accepted_posterior,bayes-hmm-v1,true
